borough,neighborhood,building_class_category,tax_class_at_present,block,lot,easement,building_class_at_present,address,apartment_number,zip_code,residential_units,commercial_units,total_units,land_sqft,gross_sqft,year_built,tax_class_at_time_of_sale,building_class_at_time_of_sale,sale_price,sale_date,borough_name,source_file,tax_class_as_of_final_roll_17/18,building_class_as_of_final_roll_17/18,tax_class_as_of_final_roll_18/19,building_class_as_of_final_roll_18/19,borough_str,pop_density,avg_income,gdp_local,dist_center,amenity_score,is_residential,price_per_sqft_real,sale_date_parsed,sale_month,borough_clean,sale_year,building_age
2.0,BRONXDALE                ,03  THREE FAMILY HOMES                      ,1,4623.0,32.0, ,C0,662 MAGENTA STREET                       ,            ,10467.0,3.0,0.0,3.0,2470.0,4062.0,1920.0,1.0,C0,0.0,2009-02-26,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.45,,0.0,,,2,,
2.0,BRONXDALE                ,03  THREE FAMILY HOMES                      ,1,4631.0,5.0, ,C0,765 BARTHOLDI STREET                     ,            ,10467.0,3.0,0.0,3.0,2375.0,3399.0,1930.0,1.0,C0,0.0,2009-11-13,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.45,,0.0,,,2,,
2.0,BRONXDALE                ,05  TAX CLASS 1 VACANT LAND                 ,2B,4434.0,10.0, ,C1,2512 CRUGER AVENUE                       ,            ,10467.0,8.0,0.0,8.0,2400.0,5704.0,2008.0,1.0,V0,0.0,2009-03-06,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,6.2,,0.0,2009-06-03,6.0,2,2009.0,1.0
2.0,BRONXDALE                ,05  TAX CLASS 1 VACANT LAND                 ,1B,4544.0,28.0, ,V0,OLINVILLE AVENUE                         ,            ,10467.0,0.0,0.0,0.0,2069.0,0.0,0.0,1.0,V0,15000.0,2009-06-29,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
2.0,BRONXDALE                ,05  TAX CLASS 1 VACANT LAND                 ,  ,4551.0,47.0, ,  ,2916 WILLIAMSBRIDGE ROAD                 ,            ,10467.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,V0,150000.0,2009-08-21,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
2.0,BRONXDALE                ,05  TAX CLASS 1 VACANT LAND                 ,1B,4555.0,58.0, ,V3,HONE AVENUE                              ,            ,10469.0,0.0,0.0,0.0,4638.0,0.0,0.0,1.0,V3,0.0,2009-06-30,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
2.0,BRONXDALE                ,05  TAX CLASS 1 VACANT LAND                 ,  ,4596.0,33.0, ,  ,710 ROSEWOOD STREET                      ,            ,10467.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,V0,500000.0,2009-07-29,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
2.0,BRONXDALE                ,05  TAX CLASS 1 VACANT LAND                 ,  ,4596.0,43.0, ,  ,CRUGER AVENUE                            ,            ,10467.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,V0,0.0,2009-07-29,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
2.0,BRONXDALE                ,05  TAX CLASS 1 VACANT LAND                 ,1B,4604.0,40.0, ,V0,CHESTNUT DRIVE NORTH                     ,            ,10467.0,0.0,0.0,0.0,3086.0,0.0,0.0,1.0,V0,10000.0,2009-01-27,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
2.0,BRONXDALE                ,05  TAX CLASS 1 VACANT LAND                 ,1B,4606.0,5.0, ,V0,SOUTH OAK DRIVE                          ,            ,10467.0,0.0,0.0,0.0,3990.0,0.0,0.0,1.0,V0,0.0,2009-11-28,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
2.0,BRONXDALE                ,05  TAX CLASS 1 VACANT LAND                 ,1,4610.0,13.0, ,C0,3212 COLDEN AVENUE                       ,            ,10469.0,3.0,0.0,3.0,2800.0,3040.0,2009.0,1.0,V0,55000.0,2009-04-07,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.45,,18.09210526315789,2009-07-04,7.0,2,2009.0,0.0
2.0,BRONXDALE                ,05  TAX CLASS 1 VACANT LAND                 ,1,4610.0,115.0, ,C0,COLDEN AVENUE                            ,            ,10469.0,3.0,0.0,3.0,2870.0,4600.0,2009.0,1.0,V0,0.0,2009-03-17,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.45,,0.0,,,2,,
2.0,BRONXDALE                ,05  TAX CLASS 1 VACANT LAND                 ,1B,4632.0,12.0, ,V0,WALLACE AVENUE                           ,            ,10467.0,0.0,0.0,0.0,2445.0,0.0,0.0,1.0,V0,0.0,2009-03-27,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
2.0,BRONXDALE                ,05  TAX CLASS 1 VACANT LAND                 ,1B,4632.0,12.0, ,V0,WALLACE AVENUE                           ,            ,10467.0,0.0,0.0,0.0,2445.0,0.0,0.0,1.0,V0,0.0,2009-03-25,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
2.0,BRONXDALE                ,06  TAX CLASS 1 - OTHER                     ,1,4600.0,22.0, ,G0,3307 CRUGER AVENUE                       ,            ,10467.0,0.0,0.0,0.0,1674.0,0.0,1930.0,1.0,G0,0.0,2009-01-12,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,2009-12-01,12.0,2,2009.0,79.0
2.0,BRONXDALE                ,07  RENTALS - WALKUP APARTMENTS             ,2B,4433.0,37.0, ,C1,2561 CRUGER AVENUE                       ,            ,10467.0,8.0,0.0,8.0,2970.0,8126.0,2008.0,2.0,C1,50000.0,2009-08-13,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,6.2,,6.153088850603003,,,2,,
2.0,BRONXDALE                ,07  RENTALS - WALKUP APARTMENTS             ,2A,4512.0,27.0, ,C2,2768 WALLACE AVENUE                      ,            ,10467.0,6.0,0.0,6.0,10000.0,3846.0,1931.0,2.0,C2,0.0,2009-04-15,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.9,,0.0,,,2,,
2.0,BRONXDALE                ,07  RENTALS - WALKUP APARTMENTS             ,2A,4514.0,26.0, ,C3,2770 MATTHEWS AVENUE                     ,            ,10467.0,4.0,0.0,4.0,3400.0,3808.0,1931.0,2.0,C3,0.0,2009-06-12,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.6,,0.0,2009-12-06,12.0,2,2009.0,78.0
2.0,BRONXDALE                ,07  RENTALS - WALKUP APARTMENTS             ,2A,4519.0,59.0, ,C2,1057 ALLERTON AVENUE                     ,            ,10469.0,6.0,0.0,6.0,6550.0,4046.0,1963.0,2.0,C2,0.0,2009-10-07,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.9,,0.0,2009-07-10,7.0,2,2009.0,46.0
2.0,BRONXDALE                ,07  RENTALS - WALKUP APARTMENTS             ,2A,4567.0,70.0, ,C2,1465 ARNOW AVENUE                        ,            ,10469.0,6.0,0.0,6.0,2500.0,5102.0,1931.0,2.0,C2,0.0,2009-01-08,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.9,,0.0,2009-08-01,8.0,2,2009.0,78.0
2.0,BRONXDALE                ,07  RENTALS - WALKUP APARTMENTS             ,2B,4569.0,8.0, ,C1,3004 CRUGER AVE                          ,            ,10467.0,7.0,0.0,7.0,2285.0,6150.0,1928.0,2.0,C1,0.0,2009-04-02,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,6.05,,0.0,2009-02-04,2.0,2,2009.0,81.0
2.0,BRONXDALE                ,07  RENTALS - WALKUP APARTMENTS             ,2B,4570.0,1.0, ,C1,3003 WALLACE AVE.                        ,            ,10467.0,7.0,0.0,7.0,2285.0,6075.0,1928.0,2.0,C1,0.0,2009-04-02,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,6.05,,0.0,2009-02-04,2.0,2,2009.0,81.0
2.0,BRONXDALE                ,07  RENTALS - WALKUP APARTMENTS             ,2,4570.0,18.0, ,C1,3030 HOLLAND AVENUE                      ,            ,10467.0,13.0,0.0,13.0,3500.0,8524.0,1926.0,2.0,C1,975000.0,2009-05-08,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,6.95,,114.3829188174566,2009-08-05,8.0,2,2009.0,83.0
2.0,BRONXDALE                ,07  RENTALS - WALKUP APARTMENTS             ,1,4604.0,58.0, ,C0,795 SOUTH OAK                            ,            ,10467.0,3.0,0.0,3.0,4080.0,4500.0,1930.0,2.0,C3,0.0,2009-11-03,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.45,,0.0,2009-03-11,3.0,2,2009.0,79.0
2.0,BRONXDALE                ,07  RENTALS - WALKUP APARTMENTS             ,2A,4605.0,8.0, ,C2,829 BURKE AVENUE                         ,            ,10467.0,6.0,0.0,6.0,3227.0,5265.0,1931.0,2.0,C2,360000.0,2009-06-24,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.9,,68.37606837606837,,,2,,
2.0,BRONXDALE                ,07  RENTALS - WALKUP APARTMENTS             ,2A,4608.0,50.0, ,C2,3209 RADCLIFF AVENUE                     ,            ,10469.0,6.0,0.0,6.0,2500.0,4875.0,1920.0,2.0,C2,590000.0,2009-07-05,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.9,,121.02564102564102,2009-05-07,5.0,2,2009.0,89.0
2.0,BRONXDALE                ,08  RENTALS - ELEVATOR APARTMENTS           ,2,4570.0,32.0, ,D1,3039 WALLACE AVE                         ,            ,10467.0,60.0,0.0,60.0,12500.0,52980.0,1929.0,2.0,D1,4600000.0,2009-06-24,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,10.0,,86.82521706304266,,,2,,
2.0,BRONXDALE                ,08  RENTALS - ELEVATOR APARTMENTS           ,2,4597.0,31.0, ,D1,3215 HOLLAND AVENUE                      ,            ,10467.0,51.0,0.0,51.0,10000.0,39240.0,1929.0,2.0,D1,3650000.0,2009-11-30,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,10.0,,93.01732925586136,,,2,,
2.0,BRONXDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,4337.0,1.0, ,D4,"601 PELHAM PARKWAY NORTH, 409            ",            ,10467.0,0.0,0.0,0.0,0.0,0.0,1937.0,2.0,D4,184704.0,2009-01-15,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
2.0,BRONXDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,4337.0,1.0, ,D4,"601 PELHAM PARKWAY NORTH, 602            ",            ,10467.0,0.0,0.0,0.0,0.0,0.0,1937.0,2.0,D4,169264.0,2009-05-27,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
2.0,BRONXDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,4337.0,1.0, ,D4,"601 PELHAM PKWY, 511                     ",            ,10467.0,0.0,0.0,0.0,0.0,0.0,1937.0,2.0,D4,156250.0,2009-12-03,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,2009-03-12,3.0,2,2009.0,72.0
2.0,BRONXDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,4337.0,1.0, ,D4,"601 PELHAM PARKWAY NORTH, 502            ",            ,10467.0,0.0,0.0,0.0,0.0,0.0,1937.0,2.0,D4,159500.0,2009-12-29,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
2.0,BRONXDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,4337.0,18.0, ,D4,"2244 BRONX PARK EAST, 5J                 ",            ,10467.0,0.0,0.0,0.0,0.0,0.0,1956.0,2.0,D4,206468.0,2009-01-07,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,2009-07-01,7.0,2,2009.0,53.0
2.0,BRONXDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,4337.0,18.0, ,D4,"2244 BRONX PARK EAST, 2F                 ",            ,10467.0,0.0,0.0,0.0,0.0,0.0,1956.0,2.0,D4,156295.0,2009-07-09,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,2009-09-07,9.0,2,2009.0,53.0
2.0,BRONXDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,4337.0,18.0, ,D4,"2244 BRONX PARK EAST, 2L                 ",            ,10467.0,0.0,0.0,0.0,0.0,0.0,1956.0,2.0,D4,98640.0,2009-08-11,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,2009-11-08,11.0,2,2009.0,53.0
2.0,BRONXDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,4341.0,1.0, ,D4,"665 THWAITES PLACE, 6G                   ",            ,10467.0,0.0,0.0,0.0,0.0,0.0,1962.0,2.0,D4,215000.0,2009-04-27,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
2.0,BRONXDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,4341.0,1.0, ,D4,"665 THWAITES, 2C                         ",            ,10467.0,0.0,0.0,0.0,0.0,0.0,1962.0,2.0,D4,154000.0,2009-10-23,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
2.0,BRONXDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,4341.0,1.0, ,D4,"665 THWAITES, 3D                         ",            ,10467.0,0.0,0.0,0.0,0.0,0.0,1962.0,2.0,D4,215000.0,2009-11-09,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,2009-09-11,9.0,2,2009.0,47.0
2.0,BRONXDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,4429.0,1.0, ,D4,"2550 OLINVILLE, 4L                       ",            ,10467.0,0.0,0.0,0.0,0.0,0.0,1965.0,2.0,D4,110000.0,2009-05-27,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
2.0,BRONXDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,4429.0,1.0, ,D4,"2550 OLINVILLE, 13J                      ",            ,10467.0,0.0,0.0,0.0,0.0,0.0,1965.0,2.0,D4,193000.0,2009-05-06,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,2009-06-05,6.0,2,2009.0,44.0
2.0,BRONXDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,4550.0,12.0, ,D4,"2922 BARNES AVENUE, 2A                   ",            ,10467.0,0.0,0.0,0.0,0.0,0.0,1928.0,2.0,D4,59000.0,2009-01-08,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,2009-08-01,8.0,2,2009.0,81.0
2.0,BRONXDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,4550.0,12.0, ,D4,"2925 MATTHEWS, 1-C                       ",            ,10467.0,0.0,0.0,0.0,0.0,0.0,1928.0,2.0,D4,68000.0,2009-07-22,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,,,2,,
2.0,BRONXDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2,4340.0,1027.0, ,R4,610 WARING AVENUE                        ,2E          ,10467.0,1.0,0.0,1.0,0.0,0.0,1957.0,2.0,R4,0.0,2009-09-11,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,,2009-11-09,11.0,2,2009.0,52.0
2.0,BRONXDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2,4340.0,1043.0, ,R4,610 WARING AVENUE                        ,3A          ,10467.0,1.0,0.0,1.0,0.0,0.0,1957.0,2.0,R4,134962.0,2009-06-22,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,,,,2,,
2.0,BRONXDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2,4340.0,1069.0, ,R4,610 WARING AVENUE                        ,4G          ,10467.0,1.0,0.0,1.0,0.0,0.0,1957.0,2.0,R4,89000.0,2009-04-17,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,,,,2,,
2.0,BRONXDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2,4340.0,1121.0, ,R4,610 WARING AVENUE                        ,6V          ,10467.0,1.0,0.0,1.0,0.0,0.0,1957.0,2.0,R4,180000.0,2009-01-15,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,,,,2,,
2.0,BRONXDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2,4340.0,1177.0, ,R4,2385 BARKER AVENUE                       ,4E          ,10467.0,1.0,0.0,1.0,0.0,0.0,1958.0,2.0,R4,140000.0,2009-10-27,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,,,,2,,
2.0,BRONXDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2,4340.0,1203.0, ,R4,2385 BARKER AVENUE                       ,6J          ,10467.0,1.0,0.0,1.0,0.0,0.0,1958.0,2.0,R4,185000.0,2009-10-20,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,,,,2,,
2.0,BRONXDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2,4340.0,1231.0, ,R4,2385 BARKER AVENUE                       ,4P          ,10467.0,1.0,0.0,1.0,0.0,0.0,1958.0,2.0,R4,10000.0,2009-07-08,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,,2009-08-07,8.0,2,2009.0,51.0
2.0,BRONXDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2,4340.0,1235.0, ,R4,2385 BARKER AVE                          ,2R          ,10467.0,1.0,0.0,1.0,0.0,0.0,1958.0,2.0,R4,0.0,2009-04-21,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,,,,2,,
2.0,BRONXDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2,4340.0,1244.0, ,R4,2385 BARKER AVENUE                       ,5S          ,10467.0,1.0,0.0,1.0,0.0,0.0,1958.0,2.0,R4,179000.0,2009-11-24,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,,,,2,,
2.0,BRONXDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2,4340.0,1249.0, ,R4,2385 BARKER AVENUE                       ,4T          ,10467.0,1.0,0.0,1.0,0.0,0.0,1958.0,2.0,R4,140000.0,2009-09-04,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,,2009-04-09,4.0,2,2009.0,51.0
2.0,BRONXDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2,4340.0,1265.0, ,R4,2385 BARKER AVENUE                       ,2W          ,10467.0,1.0,0.0,1.0,0.0,0.0,1958.0,2.0,R4,0.0,2009-04-16,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,,,,2,,
2.0,BRONXDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2,4340.0,1267.0, ,R4,2385 BARKER AVENUE                       ,4W          ,10467.0,1.0,0.0,1.0,0.0,0.0,1958.0,2.0,R4,190000.0,2009-08-04,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,,2009-04-08,4.0,2,2009.0,51.0
2.0,BRONXDALE                ,14  RENTALS - 4-10 UNIT                     ,2A,4603.0,23.0, ,S9,785 BURKE AVENUE                         ,            ,10467.0,3.0,3.0,6.0,2825.0,5550.0,1931.0,2.0,S9,435000.0,2009-06-24,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.9,,78.37837837837837,,,2,,
2.0,BRONXDALE                ,22  STORE BUILDINGS                         ,4,4430.0,4.0, ,K2,2410 WHITE PLAINS ROAD                   ,            ,10467.0,0.0,1.0,1.0,21282.0,20680.0,1930.0,4.0,K2,0.0,2009-08-28,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,0.0,,,2,,
2.0,BRONXDALE                ,22  STORE BUILDINGS                         ,4,4516.0,25.0, ,K1,2811 BOSTON ROAD                         ,            ,10469.0,0.0,1.0,1.0,10185.0,5375.0,1967.0,4.0,K1,0.0,2009-12-23,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,0.0,,,2,,
2.0,BRONXDALE                ,22  STORE BUILDINGS                         ,4,4518.0,3.0, ,K1,1011 ALLERTON AVENUE                     ,            ,10469.0,0.0,4.0,4.0,5000.0,2750.0,1961.0,4.0,K1,0.0,2009-02-06,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.6,,0.0,2009-06-02,6.0,2,2009.0,48.0
2.0,BRONXDALE                ,22  STORE BUILDINGS                         ,4,4570.0,25.0, ,K1,744 BURKE AVENUE                         ,            ,10467.0,0.0,7.0,7.0,10000.0,9693.0,1927.0,4.0,K1,0.0,2009-01-01,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,6.05,,0.0,2009-01-01,1.0,2,2009.0,82.0
2.0,BRONXDALE                ,22  STORE BUILDINGS                         ,2,4596.0,22.0, ,D7,3254 WHITE PLAINS ROAD                   ,            ,10467.0,125.0,2.0,127.0,35955.0,115768.0,2010.0,4.0,K7,2150000.0,2009-07-29,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,10.0,,18.57162601064197,,,2,,
2.0,BRONXDALE                ,22  STORE BUILDINGS                         ,4,4608.0,9.0, ,K4,901 BURKE AVENUE                         ,            ,10469.0,2.0,3.0,5.0,3000.0,5504.0,1925.0,4.0,K4,217500.0,2009-03-09,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.75,,39.51671511627907,2009-09-03,9.0,2,2009.0,84.0
2.0,BRONXDALE                ,22  STORE BUILDINGS                         ,4,4615.0,23.0, ,K5,3260 BOSTON ROAD                         ,            ,10469.0,0.0,1.0,1.0,27500.0,3132.0,1970.0,4.0,K5,1300000.0,2009-08-28,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,415.0702426564496,,,2,,
2.0,BRONXDALE                ,29  COMMERCIAL GARAGES                      ,4,4578.0,33.0, ,G9,3036 LURTING AVENUE                      ,            ,10469.0,0.0,1.0,1.0,5000.0,3500.0,1964.0,4.0,G9,385000.0,2009-06-02,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,110.0,2009-02-06,2.0,2,2009.0,45.0
2.0,BRONXDALE                ,29  COMMERCIAL GARAGES                      ,1,4606.0,16.0, ,B1,SOUTH OAK DRIVE                          ,            ,10467.0,2.0,0.0,2.0,3999.0,3756.0,2009.0,4.0,G7,0.0,2009-02-18,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.3,,0.0,,,2,,
2.0,BRONXDALE                ,32  HOSPITAL AND HEALTH FACILITIES          ,4,4579.0,11.0, ,I9,3004 LURTING AVENUE                      ,            ,10469.0,0.0,1.0,1.0,7500.0,3825.0,1953.0,4.0,I9,710000.0,2009-10-30,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,185.62091503267973,,,2,,
2.0,CASTLE HILL/UNIONPORT    ,01  ONE FAMILY HOMES                        ,1,3507.0,52.0, ,A5,425 OLMSTEAD AVENUE                      ,            ,10473.0,1.0,0.0,1.0,1943.0,1944.0,1965.0,1.0,A5,10.0,2009-12-18,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,0.0051440329218107,,,2,,
2.0,CASTLE HILL/UNIONPORT    ,01  ONE FAMILY HOMES                        ,1,3508.0,108.0, ,A5,406 OLMSTEAD AVENUE                      ,            ,10473.0,1.0,0.0,1.0,1903.0,1836.0,1965.0,1.0,A5,350000.0,2009-11-24,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,190.6318082788671,,,2,,
2.0,CASTLE HILL/UNIONPORT    ,01  ONE FAMILY HOMES                        ,1,3508.0,108.0, ,A5,406 OLMSTEAD AVENUE                      ,            ,10473.0,1.0,0.0,1.0,1903.0,1836.0,1965.0,1.0,A5,89000.0,2009-03-30,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,48.474945533769066,,,2,,
2.0,CASTLE HILL/UNIONPORT    ,01  ONE FAMILY HOMES                        ,1,3509.0,17.0, ,A5,426 TORRY AVENUE                         ,            ,10473.0,1.0,0.0,1.0,1949.0,1944.0,1965.0,1.0,A5,282500.0,2009-12-16,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,145.31893004115227,,,2,,
2.0,CASTLE HILL/UNIONPORT    ,01  ONE FAMILY HOMES                        ,1,3575.0,53.0, ,A2,2254 SEWARD AVENUE                       ,            ,10473.0,1.0,0.0,1.0,3617.0,1104.0,1950.0,1.0,A2,0.0,2009-08-08,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,0.0,2009-08-08,8.0,2,2009.0,59.0
2.0,CASTLE HILL/UNIONPORT    ,01  ONE FAMILY HOMES                        ,1,3575.0,55.0, ,A2,2258 SEWARD AVENUE                       ,            ,10473.0,1.0,0.0,1.0,3617.0,1104.0,1950.0,1.0,A2,225000.0,2009-12-09,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,203.80434782608697,2009-09-12,9.0,2,2009.0,59.0
2.0,CASTLE HILL/UNIONPORT    ,01  ONE FAMILY HOMES                        ,1,3614.0,9.0, ,A1,2253 HOMER AVENUE                        ,            ,10473.0,1.0,0.0,1.0,2400.0,1944.0,1965.0,1.0,A1,0.0,2009-08-27,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,0.0,,,2,,
2.0,CASTLE HILL/UNIONPORT    ,01  ONE FAMILY HOMES                        ,1,3614.0,25.0, ,A1,2217 HOMER AVENUE                        ,            ,10473.0,1.0,0.0,1.0,2250.0,1638.0,1915.0,1.0,A1,360000.0,2009-10-15,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,219.78021978021977,,,2,,
